,Date/Time,AIR LOOP DEMAND SIDE INLET 1:System Node Temperature [C](Hourly),AIR LOOP DEMAND SIDE INLET 1:System Node Mass Flow Rate [kg/s](Hourly),AIR LOOP DEMAND SIDE INLET 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),AIR LOOP DEMAND SIDE INLET 1:System Node Standard Density Volume Flow Rate [m3/s](Hourly),AIR LOOP DEMAND SIDE INLET 1:System Node Current Density Volume Flow Rate [m3/s](Hourly),AIR LOOP SUPPLY SIDE OUTLET 1:System Node Temperature [C](Hourly),AIR LOOP SUPPLY SIDE OUTLET 1:System Node Mass Flow Rate [kg/s](Hourly),AIR LOOP SUPPLY SIDE OUTLET 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),AIR LOOP SUPPLY SIDE OUTLET 1:System Node Standard Density Volume Flow Rate [m3/s](Hourly)
1658, 03/11  03:00:00,1.888144095377764,18.9442075938461,0.0009104609234939,15.870976895310683,14.783493841680617,1.888144095377764,18.9442075938461,0.0009104609234939,15.870976895310683
1659, 03/11  04:00:00,1.8734525958637849,18.9442075938461,0.00092465207597,15.870976895310683,14.783040932326074,1.8734525958637849,18.9442075938461,0.00092465207597,15.870976895310683
1660, 03/11  05:00:00,1.6334199155528897,18.9442075938461,0.0009298449844598,15.870976895310683,14.759336063032851,1.6334199155528897,18.9442075938461,0.0009298449844598,15.870976895310683
1661, 03/11  06:00:00,1.2334989208185725,18.9442075938461,0.0009336659674592,15.870976895310683,14.74521544356666,1.2334989208185725,18.9442075938461,0.0009336659674592,15.870976895310683
1662, 03/11  07:00:00,1.2711269058848895,18.9442075938461,0.0009376328466205,15.870976895310683,14.74005817417716,1.2711269058848895,18.9442075938461,0.0009376328466205,15.870976895310683
1663, 03/11  08:00:00,2.3879576694912816,18.9442075938461,0.0009860629395989,15.870976895310683,14.797549839278512,2.3879576694912816,18.9442075938461,0.0009860629395989,15.870976895310683
1664, 03/11  09:00:00,4.955998678805435,18.94420759384611,0.0010384355043038,15.870976895310692,14.925674863200523,4.955998678805435,18.94420759384611,0.0010384355043038,15.870976895310692
1665, 03/11  10:00:00,6.345643601362994,18.9442075938461,0.0011104568584347,15.870976895310688,15.009395590726276,6.345643601362994,18.9442075938461,0.0011104568584347,15.870976895310688
1666, 03/11  11:00:00,7.533393425813115,18.9442075938461,0.0011931532626314,15.870976895310683,15.090057338957768,7.533393425813115,18.9442075938461,0.0011931532626314,15.870976895310683
1667, 03/11  12:00:00,7.661949323364956,18.9442075938461,0.0012208713232238,15.870976895310688,15.101361744995833,7.661949323364956,18.9442075938461,0.0012208713232238,15.870976895310688
1668, 03/11  13:00:00,8.176553804315963,18.9442075938461,0.0012665004430088,15.870976895310683,15.14135746440207,8.176553804315963,18.9442075938461,0.0012665004430088,15.870976895310683
1669, 03/11  14:00:00,8.96889107340697,18.9442075938461,0.0013216103426092,15.870976895310683,15.211647682976103,8.96889107340697,18.9442075938461,0.0013216103426092,15.870976895310683
1670, 03/11  15:00:00,9.833026660774223,18.9442075938461,0.0013995698361259,15.870976895310683,15.267696448130051,9.833026660774223,18.9442075938461,0.0013995698361259,15.870976895310683
1671, 03/11  16:00:00,10.61531207764035,18.9442075938461,0.0015881128258695,15.870976895310683,15.325919302483785,10.61531207764035,18.9442075938461,0.0015881128258695,15.870976895310683
1672, 03/11  17:00:00,11.07039919619753,18.9442075938461,0.0016771860500255,15.870976895310683,15.367913812611036,11.07039919619753,18.9442075938461,0.0016771860500255,15.870976895310683
1673, 03/11  18:00:00,10.902786685001422,18.9442075938461,0.0017301452846535,15.870976895310683,15.36396282272004,10.902786685001422,18.9442075938461,0.0017301452846535,15.870976895310683
1674, 03/11  19:00:00,10.259414359496905,18.9442075938461,0.0018170582589583,15.870976895310683,15.319904572547152,10.259414359496905,18.9442075938461,0.0018170582589583,15.870976895310683
1675, 03/11  20:00:00,9.657081673357917,18.9442075938461,0.0019762632089205,15.870976895310683,15.287454309081477,9.657081673357917,18.9442075938461,0.0019762632089205,15.870976895310683
1676, 03/11  21:00:00,9.25611428385882,18.9442075938461,0.0020782720652317,15.870976895310683,15.268275516940877,9.25611428385882,18.9442075938461,0.0020782720652317,15.870976895310683
1677, 03/11  22:00:00,9.0286434605747,18.9442075938461,0.0021863195089644,15.870976895310683,15.258618703483904,9.0286434605747,18.9442075938461,0.0021863195089644,15.870976895310683
1678, 03/11  23:00:00,8.484402919780653,18.9442075938461,0.0023610315862425,15.870976895310683,15.233451328767476,8.484402919780653,18.9442075938461,0.0023610315862425,15.870976895310683
1679, 03/11  24:00:00,8.141221769193283,18.9442075938461,0.0024426022365011,15.870976895310683,15.22819716107919,8.141221769193283,18.9442075938461,0.0024426022365011,15.870976895310683
1680, 03/12  01:00:00,8.091172547182984,18.9442075938461,0.0024715419747233,15.870976895310683,15.229969402796767,8.091172547182984,18.9442075938461,0.0024715419747233,15.870976895310683
1681, 03/12  02:00:00,7.966829453949219,18.9442075938461,0.0025114819515243,15.870976895310683,15.23554573230294,7.966829453949219,18.9442075938461,0.0025114819515243,15.870976895310683
1682, 03/12  03:00:00,7.744455790969219,18.9442075938461,0.0025338486642971,15.870976895310683,15.227818452525607,7.744455790969219,18.9442075938461,0.0025338486642971,15.870976895310683
1683, 03/12  04:00:00,7.708082571859867,18.9442075938461,0.0026794604601649,15.870976895310683,15.229396781625637,7.708082571859867,18.9442075938461,0.0026794604601649,15.870976895310683
1684, 03/12  05:00:00,7.764974084862515,18.9442075938461,0.0028398664117628,15.870976895310683,15.24775062318752,7.764974084862515,18.9442075938461,0.0028398664117628,15.870976895310683
1685, 03/12  06:00:00,7.725495022880137,18.9442075938461,0.0029401812128079,15.870976895310683,15.251843499770704,7.725495022880137,18.9442075938461,0.0029401812128079,15.870976895310683
1686, 03/12  07:00:00,8.012059213548362,18.9442075938461,0.0029952896788582,15.870976895310683,15.268750791128843,8.012059213548362,18.9442075938461,0.0029952896788582,15.870976895310683
1687, 03/12  08:00:00,8.793840931198165,18.9442075938461,0.0031250310248138,15.870976895310688,15.314385444505907,8.793840931198165,18.9442075938461,0.0031250310248138,15.870976895310688
1688, 03/12  09:00:00,10.504962838879017,18.9442075938461,0.0032704480789987,15.870976895310688,15.410914104718445,10.504962838879017,18.9442075938461,0.0032704480789987,15.870976895310688
1689, 03/12  10:00:00,11.455273594759683,18.9442075938461,0.0033832508509237,15.870976895310683,15.46533327180048,11.455273594759683,18.9442075938461,0.0033832508509237,15.870976895310683
1690, 03/12  11:00:00,12.285793261912824,18.9442075938461,0.0035226903602622,15.870976895310683,15.525497864098401,12.285793261912824,18.9442075938461,0.0035226903602622,15.870976895310683
1691, 03/12  12:00:00,12.380872235633348,18.9442075938461,0.0035439641551342,15.870976895310688,15.535058184745957,12.380872235633348,18.9442075938461,0.0035439641551342,15.870976895310688
1692, 03/12  13:00:00,13.035427943466452,18.9442075938461,0.0035512164122722,15.870976895310683,15.582484253796721,13.035427943466452,18.9442075938461,0.0035512164122722,15.870976895310683
1693, 03/12  14:00:00,13.800970899734253,18.9442075938461,0.0035815298061558,15.870976895310683,15.628811123241924,13.800970899734253,18.9442075938461,0.0035815298061558,15.870976895310683
1694, 03/12  15:00:00,14.59790367544102,18.9442075938461,0.0036202636070459,15.870976895310683,15.684907208091442,14.59790367544102,18.9442075938461,0.0036202636070459,15.870976895310683
1695, 03/12  16:00:00,14.979993343471726,18.9442075938461,0.0036004581232254,15.870976895310683,15.7091479803639,14.979993343471726,18.9442075938461,0.0036004581232254,15.870976895310683
1696, 03/12  17:00:00,14.988613120166004,18.9442075938461,0.0035694288139651,15.870976895310683,15.708838728784064,14.988613120166004,18.9442075938461,0.0035694288139651,15.870976895310683
1697, 03/12  18:00:00,14.98855998991354,18.9442075938461,0.0035985358840831,15.870976895310688,15.69782950296884,14.98855998991354,18.9442075938461,0.0035985358840831,15.870976895310688
1698, 03/12  19:00:00,14.846385820822857,18.9442075938461,0.0036778152249713,15.870976895310683,15.676455328386211,14.846385820822857,18.9442075938461,0.0036778152249713,15.870976895310683
1699, 03/12  20:00:00,14.273076951133817,18.9442075938461,0.0037170563761715,15.870976895310683,15.6423357905821,14.273076951133817,18.9442075938461,0.0037170563761715,15.870976895310683
1700, 03/12  21:00:00,13.482108090624294,18.9442075938461,0.003720246557035,15.870976895310683,15.58773951404092,13.482108090624294,18.9442075938461,0.003720246557035,15.870976895310683
1701, 03/12  22:00:00,12.956221874170664,18.9442075938461,0.0036159691802884,15.870976895310683,15.54109551606206,12.956221874170664,18.9442075938461,0.0036159691802884,15.870976895310683
1702, 03/12  23:00:00,12.586333665160982,18.9442075938461,0.0035303285536773,15.870976895310683,15.515022387993868,12.586333665160982,18.9442075938461,0.0035303285536773,15.870976895310683
1703, 03/12  24:00:00,12.529483003933947,18.9442075938461,0.0034669089052886,15.870976895310683,15.510362623971414,12.529483003933947,18.9442075938461,0.0034669089052886,15.870976895310683
1704, 03/13  01:00:00,12.387274946755417,18.9442075938461,0.0034765216129199,15.870976895310683,15.50287993435732,12.387274946755417,18.9442075938461,0.0034765216129199,15.870976895310683
1705, 03/13  02:00:00,12.14522928726812,18.9442075938461,0.0034344532877913,15.870976895310683,15.4886967126013,12.14522928726812,18.9442075938461,0.0034344532877913,15.870976895310683
1706, 03/13  03:00:00,12.01415759998266,18.9442075938461,0.0033713903360435,15.870976895310683,15.468500345680042,12.01415759998266,18.9442075938461,0.0033713903360435,15.870976895310683
1707, 03/13  04:00:00,11.914421724663145,18.9442075938461,0.0033236982392961,15.870976895310683,15.458074774466036,11.914421724663145,18.9442075938461,0.0033236982392961,15.870976895310683
1708, 03/13  05:00:00,11.820167828035352,18.9442075938461,0.0033013607620021,15.870976895310683,15.440924165012065,11.820167828035352,18.9442075938461,0.0033013607620021,15.870976895310683
1709, 03/13  06:00:00,11.637825487297269,18.9442075938461,0.0032121349933791,15.870976895310683,15.425018210939093,11.637825487297269,18.9442075938461,0.0032121349933791,15.870976895310683
1710, 03/13  07:00:00,11.61846522436472,18.9442075938461,0.0031341257163404,15.870976895310683,15.399153745108457,11.61846522436472,18.9442075938461,0.0031341257163404,15.870976895310683
1711, 03/13  08:00:00,11.974175820691825,18.9442075938461,0.0031314146051495,15.870976895310683,15.399271619897894,11.974175820691825,18.9442075938461,0.0031314146051495,15.870976895310683
1712, 03/13  09:00:00,13.251980949453204,18.9442075938461,0.0030451510113725,15.870976895310688,15.462329253746809,13.251980949453204,18.9442075938461,0.0030451510113725,15.870976895310688
1713, 03/13  10:00:00,13.761471407240496,18.9442075938461,0.0030381978730558,15.870976895310683,15.489663592553432,13.761471407240496,18.9442075938461,0.0030381978730558,15.870976895310683
1714, 03/13  11:00:00,14.106999773681036,18.9442075938461,0.0032402598757465,15.870976895310683,15.524839768584965,14.106999773681036,18.9442075938461,0.0032402598757465,15.870976895310683
1715, 03/13  12:00:00,13.390996780046533,18.9442075938461,0.0035609702680153,15.870976895310688,15.497914090915511,13.390996780046533,18.9442075938461,0.0035609702680153,15.870976895310688
1716, 03/13  13:00:00,13.272170260668124,18.9442075938461,0.0036661562846786,15.870976895310683,15.494093824159588,13.272170260668124,18.9442075938461,0.0036661562846786,15.870976895310683
1717, 03/13  14:00:00,13.474688148240041,18.9442075938461,0.003731582772348,15.870976895310683,15.51818367461891,13.474688148240041,18.9442075938461,0.003731582772348,15.870976895310683
1718, 03/13  15:00:00,13.754899770670217,18.9442075938461,0.0037819733656463,15.870976895310683,15.538449553533324,13.754899770670217,18.9442075938461,0.0037819733656463,15.870976895310683
1719, 03/13  16:00:00,13.930476006160095,18.9442075938461,0.0037992033830293,15.870976895310683,15.559942051877693,13.930476006160095,18.9442075938461,0.0037992033830293,15.870976895310683
1720, 03/13  17:00:00,13.923480108188137,18.9442075938461,0.003799707062507,15.870976895310683,15.563429565920153,13.923480108188137,18.9442075938461,0.003799707062507,15.870976895310683
1721, 03/13  18:00:00,13.277833071495987,18.9442075938461,0.00373049944248,15.870976895310688,15.526709855225338,13.277833071495987,18.9442075938461,0.00373049944248,15.870976895310688
1722, 03/13  19:00:00,12.867415820265332,18.9442075938461,0.0035724390433001,15.870976895310683,15.500544880418827,12.867415820265332,18.9442075938461,0.0035724390433001,15.870976895310683
1723, 03/13  20:00:00,12.433652022163884,18.9442075938461,0.0034269424179465,15.870976895310683,15.46194688156372,12.433652022163884,18.9442075938461,0.0034269424179465,15.870976895310683
1724, 03/13  21:00:00,11.99288763265988,18.9442075938461,0.003257198283402,15.870976895310683,15.430070709689364,11.99288763265988,18.9442075938461,0.003257198283402,15.870976895310683
1725, 03/13  22:00:00,11.589437083409356,18.9442075938461,0.0030503140617641,15.870976895310683,15.38030687146287,11.589437083409356,18.9442075938461,0.0030503140617641,15.870976895310683
1726, 03/13  23:00:00,10.88467298022432,18.9442075938461,0.0026494434347509,15.870976895310688,15.324815861003565,10.88467298022432,18.9442075938461,0.0026494434347509,15.870976895310688
1727, 03/13  24:00:00,10.26366815244698,18.9442075938461,0.0023060850923392,15.870976895310683,15.282905491650675,10.26366815244698,18.9442075938461,0.0023060850923392,15.870976895310683
1728, 03/14  01:00:00,9.428653508231449,18.9442075938461,0.0018264523805782,15.870976895310683,15.214898886578723,9.428653508231449,18.9442075938461,0.0018264523805782,15.870976895310683
1729, 03/14  02:00:00,8.772204752232089,18.9442075938461,0.0014212409035694,15.870976895310683,15.154727810897043,8.772204752232089,18.9442075938461,0.0014212409035694,15.870976895310683
1730, 03/14  03:00:00,8.191366676459328,18.9442075938461,0.001148688431942,15.870976895310683,15.113161818369765,8.191366676459328,18.9442075938461,0.001148688431942,15.870976895310683
1731, 03/14  04:00:00,7.709512219684755,18.9442075938461,0.0010353188206247,15.870976895310683,15.084531765992333,7.709512219684755,18.9442075938461,0.0010353188206247,15.870976895310683
1732, 03/14  05:00:00,7.403616719343365,18.9442075938461,0.0010043050806353,15.870976895310683,15.04510168611251,7.403616719343365,18.9442075938461,0.0010043050806353,15.870976895310683
1733, 03/14  06:00:00,7.095571398096077,18.9442075938461,0.0009915489970524,15.870976895310683,15.009795258148998,7.095571398096077,18.9442075938461,0.0009915489970524,15.870976895310683
1734, 03/14  07:00:00,7.018505680153757,18.9442075938461,0.0009929112684389,15.870976895310683,15.00200981101597,7.018505680153757,18.9442075938461,0.0009929112684389,15.870976895310683
1735, 03/14  08:00:00,7.41541632273235,18.9442075938461,0.0009836396821002,15.870976895310683,15.000913707928174,7.41541632273235,18.9442075938461,0.0009836396821002,15.870976895310683
1736, 03/14  09:00:00,8.949408731245613,18.944207593846095,0.0009794256534828,15.870976895310681,15.075429250224724,8.949408731245613,18.944207593846095,0.0009794256534828,15.870976895310681
1737, 03/14  10:00:00,9.834587039563068,18.9442075938461,0.0010433122171953,15.870976895310683,15.124284235340536,9.834587039563068,18.9442075938461,0.0010433122171953,15.870976895310683
1738, 03/14  11:00:00,10.546655540351797,18.9442075938461,0.0011257737471536,15.870976895310683,15.164347805969904,10.546655540351797,18.9442075938461,0.0011257737471536,15.870976895310683
1739, 03/14  12:00:00,10.306170329720413,18.9442075938461,0.0011333391951575,15.870976895310688,15.162836826413722,10.306170329720413,18.9442075938461,0.0011333391951575,15.870976895310688
1740, 03/14  13:00:00,10.577436990457416,18.9442075938461,0.0010945427774936,15.870976895310683,15.191325041253572,10.577436990457416,18.9442075938461,0.0010945427774936,15.870976895310683
1741, 03/14  14:00:00,11.066077154840706,18.9442075938461,0.001104245985544,15.870976895310683,15.232698510088092,11.066077154840706,18.9442075938461,0.001104245985544,15.870976895310683
1742, 03/14  15:00:00,11.735579626137568,18.9442075938461,0.0011657930538103,15.870976895310683,15.27384423342351,11.735579626137568,18.9442075938461,0.0011657930538103,15.870976895310683
1743, 03/14  16:00:00,12.39105475981182,18.9442075938461,0.0012552366358488,15.870976895310683,15.311184375781371,12.39105475981182,18.9442075938461,0.0012552366358488,15.870976895310683
1744, 03/14  17:00:00,12.768444397629,18.9442075938461,0.0013253718252783,15.870976895310683,15.33314551578894,12.768444397629,18.9442075938461,0.0013253718252783,15.870976895310683
1745, 03/14  18:00:00,12.220878727125388,18.9442075938461,0.0013459803181934,15.870976895310688,15.304287025381116,12.220878727125388,18.9442075938461,0.0013459803181934,15.870976895310688
1746, 03/14  19:00:00,11.510472663304224,18.9442075938461,0.0013068472169406,15.870976895310683,15.265229786444175,11.510472663304224,18.9442075938461,0.0013068472169406,15.870976895310683
1747, 03/14  20:00:00,11.060939689916172,18.9442075938461,0.0012779862845752,15.870976895310683,15.240417313520172,11.060939689916172,18.9442075938461,0.0012779862845752,15.870976895310683
1748, 03/14  21:00:00,10.237587593103475,18.9442075938461,0.0012826537168066,15.870976895310683,15.19637987329118,10.237587593103475,18.9442075938461,0.0012826537168066,15.870976895310683
1749, 03/14  22:00:00,9.54748001170997,18.9442075938461,0.0013533136069448,15.870976895310683,15.149911344763066,9.54748001170997,18.9442075938461,0.0013533136069448,15.870976895310683
1750, 03/14  23:00:00,8.84795783339441,18.9442075938461,0.0013958949847649,15.870976895310688,15.120888813759153,8.84795783339441,18.9442075938461,0.0013958949847649,15.870976895310688
1751, 03/14  24:00:00,8.727781032225872,18.9442075938461,0.0015258611221538,15.870976895310683,15.13248803208734,8.727781032225872,18.9442075938461,0.0015258611221538,15.870976895310683
1752, 03/15  01:00:00,8.750370127880085,18.9442075938461,0.0016580005802044,15.870976895310683,15.129456573314144,8.750370127880085,18.9442075938461,0.0016580005802044,15.870976895310683
1753, 03/15  02:00:00,8.666934968513317,18.9442075938461,0.0017425471125176,15.870976895310683,15.123306108756555,8.666934968513317,18.9442075938461,0.0017425471125176,15.870976895310683
1754, 03/15  03:00:00,8.500588016672495,18.9442075938461,0.0017775947373338,15.870976895310683,15.126395149734353,8.500588016672495,18.9442075938461,0.0017775947373338,15.870976895310683
1755, 03/15  04:00:00,8.333327391014642,18.9442075938461,0.0017930953022665,15.870976895310683,15.13269332304826,8.333327391014642,18.9442075938461,0.0017930953022665,15.870976895310683
1756, 03/15  05:00:00,8.274928594040315,18.9442075938461,0.0018455088546606,15.870976895310683,15.134555151729415,8.274928594040315,18.9442075938461,0.0018455088546606,15.870976895310683
1757, 03/15  06:00:00,8.228205600371389,18.9442075938461,0.0019237395229064,15.870976895310683,15.133940025130684,8.228205600371389,18.9442075938461,0.0019237395229064,15.870976895310683
1758, 03/15  07:00:00,8.541726786155909,18.9442075938461,0.002100952855966,15.870976895310683,15.155107532967827,8.541726786155909,18.9442075938461,0.002100952855966,15.870976895310683
1759, 03/15  08:00:00,9.361925669253052,18.9442075938461,0.0023073801621799,15.870976895310688,15.20426186309252,9.361925669253052,18.9442075938461,0.0023073801621799,15.870976895310688
1760, 03/15  09:00:00,11.124402168073624,18.9442075938461,0.0024965022813077,15.870976895310683,15.303751636901536,11.124402168073624,18.9442075938461,0.0024965022813077,15.870976895310683
1761, 03/15  10:00:00,12.033080121668691,18.9442075938461,0.0025639803086981,15.870976895310683,15.3543260542589,12.033080121668691,18.9442075938461,0.0025639803086981,15.870976895310683
1762, 03/15  11:00:00,12.911903757441124,18.9442075938461,0.0026622334153742,15.870976895310683,15.415471518295448,12.911903757441124,18.9442075938461,0.0026622334153742,15.870976895310683
1763, 03/15  12:00:00,12.85285281269268,18.9442075938461,0.0026960606819238,15.870976895310688,15.41692318839084,12.85285281269268,18.9442075938461,0.0026960606819238,15.870976895310688
1764, 03/15  13:00:00,13.344766472278302,18.9442075938461,0.0027271398855434,15.870976895310683,15.45565496544965,13.344766472278302,18.9442075938461,0.0027271398855434,15.870976895310683
1765, 03/15  14:00:00,13.833934711770809,18.9442075938461,0.0027980173906303,15.870976895310683,15.499111300861005,13.833934711770809,18.9442075938461,0.0027980173906303,15.870976895310683
1766, 03/15  15:00:00,14.667499928797522,18.9442075938461,0.0028770925011802,15.870976895310683,15.549938543155031,14.667499928797522,18.9442075938461,0.0028770925011802,15.870976895310683
1767, 03/15  16:00:00,14.989543680205822,18.9442075938461,0.0030578348372409,15.870976895310683,15.583401851371487,14.989543680205822,18.9442075938461,0.0030578348372409,15.870976895310683
1768, 03/15  17:00:00,14.98924794751931,18.9442075938461,0.0032204116857993,15.870976895310683,15.591296142934612,14.98924794751931,18.9442075938461,0.0032204116857993,15.870976895310683
1769, 03/15  18:00:00,14.989257369029756,18.9442075938461,0.0032148225244037,15.870976895310688,15.579589322985845,14.989257369029756,18.9442075938461,0.0032148225244037,15.870976895310688
1770, 03/15  19:00:00,14.92635691410115,18.9442075938461,0.0031585025148558,15.870976895310683,15.570932830932062,14.92635691410115,18.9442075938461,0.0031585025148558,15.870976895310683
1771, 03/15  20:00:00,14.242125571573265,18.9442075938461,0.0031873689982844,15.870976895310683,15.534666209600571,14.242125571573265,18.9442075938461,0.0031873689982844,15.870976895310683
1772, 03/15  21:00:00,13.636033749772665,18.9442075938461,0.0031916991358257,15.870976895310683,15.490522379933587,13.636033749772665,18.9442075938461,0.0031916991358257,15.870976895310683
1773, 03/15  22:00:00,13.241577063459143,18.9442075938461,0.0031738165575599,15.870976895310683,15.47641962751506,13.241577063459143,18.9442075938461,0.0031738165575599,15.870976895310683
1774, 03/15  23:00:00,12.59697026546775,18.9442075938461,0.0032342665823458,15.870976895310683,15.446897621948924,12.59697026546775,18.9442075938461,0.0032342665823458,15.870976895310683
1775, 03/15  24:00:00,12.127093532836168,18.9442075938461,0.0031823867086228,15.870976895310683,15.43166513534726,12.127093532836168,18.9442075938461,0.0031823867086228,15.870976895310683
1776, 03/16  01:00:00,11.406413943651636,18.9442075938461,0.0030284855918288,15.870976895310683,15.392702068533088,11.406413943651636,18.9442075938461,0.0030284855918288,15.870976895310683
1777, 03/16  02:00:00,10.83590952575918,18.9442075938461,0.0029247898429254,15.870976895310683,15.359292421424383,10.83590952575918,18.9442075938461,0.0029247898429254,15.870976895310683
1778, 03/16  03:00:00,10.230458934794868,18.9442075938461,0.0027480947993561,15.870976895310683,15.333598546112658,10.230458934794868,18.9442075938461,0.0027480947993561,15.870976895310683
1779, 03/16  04:00:00,9.87598861111817,18.9442075938461,0.0026278221669436,15.870976895310683,15.315264157688915,9.87598861111817,18.9442075938461,0.0026278221669436,15.870976895310683
1780, 03/16  05:00:00,9.49613305540682,18.9442075938461,0.002503086975203,15.870976895310683,15.291655168803905,9.49613305540682,18.9442075938461,0.002503086975203,15.870976895310683
1781, 03/16  06:00:00,9.133578938219673,18.9442075938461,0.0024197976471243,15.870976895310683,15.27000307608006,9.133578938219673,18.9442075938461,0.0024197976471243,15.870976895310683
1782, 03/16  07:00:00,8.847609798619121,18.9442075938461,0.0023633085717831,15.870976895310683,15.241826440175736,8.847609798619121,18.9442075938461,0.0023633085717831,15.870976895310683
1783, 03/16  08:00:00,9.23423878821071,18.9442075938461,0.0025809007203042,15.870976895310688,15.264263160642704,9.23423878821071,18.9442075938461,0.0025809007203042,15.870976895310688
1784, 03/16  09:00:00,10.23517464679926,18.9442075938461,0.0028539498169588,15.870976895310688,15.325065646578915,10.23517464679926,18.9442075938461,0.0028539498169588,15.870976895310688
1785, 03/16  10:00:00,11.416109136710478,18.9442075938461,0.003023134306547,15.870976895310683,15.404541664744848,11.416109136710478,18.9442075938461,0.003023134306547,15.870976895310683
1786, 03/16  11:00:00,12.387457252702031,18.9442075938461,0.0033499905212677,15.870976895310683,15.469033487301694,12.387457252702031,18.9442075938461,0.0033499905212677,15.870976895310683
1787, 03/16  12:00:00,13.41050773606635,18.9442075938461,0.003681093699214,15.870976895310683,15.532676443028528,13.41050773606635,18.9442075938461,0.003681093699214,15.870976895310683
1788, 03/16  13:00:00,14.224791795539925,18.9442075938461,0.0037959568594578,15.870976895310683,15.591264969283207,14.224791795539925,18.9442075938461,0.0037959568594578,15.870976895310683
1789, 03/16  14:00:00,14.949508642042126,18.9442075938461,0.00404286833781,15.870976895310683,15.663940681654458,14.949508642042126,18.9442075938461,0.00404286833781,15.870976895310683
1790, 03/16  15:00:00,14.98689118654506,18.9442075938461,0.0045194120977262,15.870976895310683,15.68568444285411,14.98689118654506,18.9442075938461,0.0045194120977262,15.870976895310683
1791, 03/16  16:00:00,14.98619282032422,18.9442075938461,0.0049048438213519,15.870976895310683,15.69529647083648,14.98619282032422,18.9442075938461,0.0049048438213519,15.870976895310683
1792, 03/16  17:00:00,14.985810825221112,18.9442075938461,0.005116454631025,15.870976895310683,15.712289060256726,14.985810825221112,18.9442075938461,0.005116454631025,15.870976895310683
1793, 03/16  18:00:00,14.98516268967231,18.9442075938461,0.0054754860993755,15.870976895310683,15.72515882895246,14.98516268967231,18.9442075938461,0.0054754860993755,15.870976895310683
1794, 03/16  19:00:00,14.984794700931333,18.9442075938461,0.0056798265471198,15.870976895310683,15.730259878570056,14.984794700931333,18.9442075938461,0.0056798265471198,15.870976895310683
1795, 03/16  20:00:00,14.984664654523385,18.9442075938461,0.0057515260908825,15.870976895310683,15.732049694817054,14.984664654523385,18.9442075938461,0.0057515260908825,15.870976895310683
1796, 03/16  21:00:00,14.984538019053003,18.9442075938461,0.0058213632130756,15.870976895310683,15.722061044571875,14.984538019053003,18.9442075938461,0.0058213632130756,15.870976895310683
1797, 03/16  22:00:00,14.98448788057512,18.9442075938461,0.0058492993397777,15.870976895310683,15.730578314413261,14.98448788057512,18.9442075938461,0.0058492993397777,15.870976895310683
1798, 03/16  23:00:00,14.762582541286184,18.9442075938461,0.005860537978372,15.870976895310683,15.72265399740925,14.762582541286184,18.9442075938461,0.005860537978372,15.870976895310683
1799, 03/16  24:00:00,14.27510325591506,18.9442075938461,0.0057460125215071,15.870976895310683,15.704889178183729,14.27510325591506,18.9442075938461,0.0057460125215071,15.870976895310683
1800, 03/17  01:00:00,13.835800715798666,18.9442075938461,0.0056257689978033,15.870976895310683,15.681786842046389,13.835800715798666,18.9442075938461,0.0056257689978033,15.870976895310683
1801, 03/17  02:00:00,13.102960787060786,18.9442075938461,0.0050972056810298,15.870976895310683,15.628574261037649,13.102960787060786,18.9442075938461,0.0050972056810298,15.870976895310683
1802, 03/17  03:00:00,12.257644798924035,18.9442075938461,0.0044849352788401,15.870976895310683,15.578840479014769,12.257644798924035,18.9442075938461,0.0044849352788401,15.870976895310683
1803, 03/17  04:00:00,11.863750154707784,18.9442075938461,0.0041582414074569,15.870976895310683,15.5531029089186,11.863750154707784,18.9442075938461,0.0041582414074569,15.870976895310683
1804, 03/17  05:00:00,11.53265790642933,18.9442075938461,0.0038974768226385,15.870976895310683,15.540185283472324,11.53265790642933,18.9442075938461,0.0038974768226385,15.870976895310683
1805, 03/17  06:00:00,11.321509540069638,18.9442075938461,0.003765885014757,15.870976895310683,15.517654547593011,11.321509540069638,18.9442075938461,0.003765885014757,15.870976895310683
1806, 03/17  07:00:00,11.242812015998645,18.9442075938461,0.0038536830537178,15.870976895310683,15.523278427869318,11.242812015998645,18.9442075938461,0.0038536830537178,15.870976895310683
1807, 03/17  08:00:00,11.52832495051504,18.9442075938461,0.0040888601950623,15.870976895310688,15.548579695513808,11.52832495051504,18.9442075938461,0.0040888601950623,15.870976895310688
1808, 03/17  09:00:00,12.360668311367796,18.9442075938461,0.0043964959170678,15.870976895310688,15.60170440280979,12.360668311367796,18.9442075938461,0.0043964959170678,15.870976895310688
1809, 03/17  10:00:00,13.658804833211736,18.9442075938461,0.0048950166193292,15.870976895310683,15.685119707104448,13.658804833211736,18.9442075938461,0.0048950166193292,15.870976895310683
1810, 03/17  11:00:00,14.709892694456261,18.9442075938461,0.0053817304231496,15.870976895310683,15.766626814740134,14.709892694456261,18.9442075938461,0.0053817304231496,15.870976895310683
1811, 03/17  12:00:00,14.984736230285392,18.9442075938461,0.0057114855884689,15.870976895310683,15.79391145631342,14.984736230285392,18.9442075938461,0.0057114855884689,15.870976895310683
